uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
df3f18af-6504-5987-8e79-972827c05fc1,math-word-problem,no,,no,no,,"Three three-digit numbers $\overline{a}\overline{b}\overline{b}$, $\overline{b}\overline{a}\overline{b}$, $\overline{b}\overline{b}\overline{a}$ are composed of the digits $a$, $b$. Their sum is $2331$. The maximum value of $a+b$ is ___          ___ .",,"import Mathlib

/- Three three-digit numbers $\overline{a}\overline{b}\overline{b}$, $\overline{b}\overline{a}\overline{b}$, $\overline{b}\overline{b}\overline{a}$ are composed of the digits $a$, $b$. Their sum is $2331$. The maximum value of $a+b$ is ___          ___ . -/
theorem number_theory_514 : IsGreatest {d : ℕ | ∃ a b : ℕ, a ∈ Set.Icc 1 9 ∧ b ∈ Set.Icc 1 9 ∧
    (100 * a + b * 10 + b) + (100 * b + a * 10 + b) +
    (100 * b + b * 10 + a) = 2331 ∧ d = a + b} 21 := by",,
fc9610b3-6a77-5155-8904-c6f3e6de539a,MCQ,no,,no,yes,"3. B

Since $f(x)=\sqrt{3} \sin \frac{x x}{k}$ is an odd function, its graph is symmetric about the origin, so the circle $x^{2}+y^{2}=k^{2}$ only needs to cover one of the extreme points of $f(x)$. Let $\frac{\pi x}{k}=\frac{\pi}{2}$, solving this gives the nearest maximum point to the origin $P\left(\frac{k}{2}, \sqrt{3}\right)$. From the problem, $k^{2} \geqslant\left(\frac{k}{2}\right)^{2}+(\sqrt{3})^{2}$, we get $|k| \geqslant 2$.","3. If the circle $x^{2}+y^{2}=k^{2}$, at least covers one maximum point and one minimum point of the function $f(x)=\sqrt{3} \sin \frac{\pi x}{k}$, then the range of $k$ is ( ).
A. $|k| \geqslant 3$
B. $|k| \geqslant 2$
C. $|k| \geqslant 1$
D. $1 \leqslant|k| \leqslant 2$",,"import Mathlib

open Real Set
open scoped BigOperators

/- 3. If the circle $x^{2}+y^{2}=k^{2}$, at least covers one maximum point and one minimum point of the function $f(x)=\sqrt{3} \sin \frac{\pi x}{k}$, then the range of $k$ is ( ).
A. $|k| \geqslant 3$
B. $|k| \geqslant 2$
C. $|k| \geqslant 1$
D. $1 \leqslant|k| \leqslant 2$ -/
theorem algebra_177267 {k : ℝ} (hk : k ≠ 0) :
    (∃ x, x^2 + (sqrt 3 * sin (π * x / k))^2 = k^2) ∧
    (∃ x, x^2 + (sqrt 3 * sin (-π * x / k))^2 = k^2) ↔ |k| ≥ 2 := by",,
8f6cf3d5-24f3-5913-b2d9-b03167f62420,math-word-problem,yes,yes,yes_generated,yes,"【Analysis】First, according to the problem, find the relationship between $A$, $B$, $C$, and $D$, and combine the condition that ""the difference between the most and the least number of pencils is less than 5"" for analysis to solve the problem.

【Solution】Solution: Let the number of pencils received by $A, B, C, D$ be $A, B, C, D$ respectively. From $B+C=2D$, we know that $C, D, B$ form an arithmetic sequence, with a common difference of $K$; from $A+B=2C$, we know that $A, C, B$ form an arithmetic sequence, with a common difference of $2K$; since the number of pencils among the four people does not differ by more than 4, $K=0$ or 1; if $K=0$, then $4 \times B=53$, but 53 is not a multiple of 4; if $K=1, A>C>D>B$, then $4 \times C-1=53$, but 54 is not a multiple of 4. In summary, $B$ receives 15 pencils. Therefore, the answer is: 15.","8. (10 points) The teacher bought a total of 53 pencils and distributed them among four students, $A$, $B$, $C$, and $D$. The difference between the maximum and minimum number of pencils received is less than 5. If $B$ gives all the pencils to $A$, then $A$ will have twice as many pencils as $C$. If $B$ gives all the pencils to $C$, then $C$ will have twice as many pencils as $D$. From this, we can determine that $B$ received $\qquad$ pencils.","Let `a`, `b`, `c`, and `d` be the number of pencils received by the four students. The given conditions can be stated as follows:
1. `a + b + c + d = 53`
2. `max(a, b, c, d) - min(a, b, c, d) < 5`
3. `a + b = 2c`
4. `b + c = 2d`

From condition (3), we can substitute `a + b` in condition (1):
`2c + c + d = 53`, which simplifies to `3c + d = 53`. From this, we express `d` in terms of `c`:
`d = 53 - 3c` (Eq. A)

From condition (4), we can express `b` in terms of `c` and `d`: `b = 2d - c`. Substituting (Eq. A) for `d`, we get:
`b = 2(53 - 3c) - c = 106 - 6c - c = 106 - 7c` (Eq. B)

Finally, from condition (3), we express `a` in terms of `b` and `c`: `a = 2c - b`. Substituting (Eq. B) for `b`, we get:
`a = 2c - (106 - 7c) = 2c - 106 + 7c = 9c - 106` (Eq. C)

Since `a`, `b`, `c`, and `d` must be non-negative integers (natural numbers), we can derive constraints on the possible values of `c`:
- From `a ≥ 0`, we have `9c - 106 ≥ 0`, which implies `9c ≥ 106`, so `c ≥ 106/9 ≈ 11.78`. Thus, `c ≥ 12`.
- From `b ≥ 0`, we have `106 - 7c ≥ 0`, which implies `106 ≥ 7c`, so `c ≤ 106/7 ≈ 15.14`. Thus, `c ≤ 15`.

Combining these, the only possible integer values for `c` are 12, 13, 14, and 15. We examine each case:

**Case 1: `c = 12`**
- `a = 9(12) - 106 = 108 - 106 = 2`
- `b = 106 - 7(12) = 106 - 84 = 22`
- `d = 53 - 3(12) = 53 - 36 = 17`
The numbers are {2, 22, 12, 17}. The maximum is 22 and the minimum is 2. The difference is `22 - 2 = 20`. This violates condition (2), since `20` is not less than `5`. Thus, this case is impossible.

**Case 2: `c = 13`**
- `a = 9(13) - 106 = 117 - 106 = 11`
- `b = 106 - 7(13) = 106 - 91 = 15`
- `d = 53 - 3(13) = 53 - 39 = 14`
The numbers are {11, 15, 13, 14}. The maximum is 15 and the minimum is 11. The difference is `15 - 11 = 4`. This satisfies condition (2), since `4 < 5`. All conditions are met, and in this case, `b = 15`.

**Case 3: `c = 14`**
- `a = 9(14) - 106 = 126 - 106 = 20`
- `b = 106 - 7(14) = 106 - 98 = 8`
- `d = 53 - 3(14) = 53 - 42 = 11`
The numbers are {20, 8, 14, 11}. The maximum is 20 and the minimum is 8. The difference is `20 - 8 = 12`. This violates condition (2), since `12` is not less than `5`. Thus, this case is impossible.

**Case 4: `c = 15`**
- `a = 9(15) - 106 = 135 - 106 = 29`
- `b = 106 - 7(15) = 106 - 105 = 1`
- `d = 53 - 3(15) = 53 - 45 = 8`
The numbers are {29, 1, 15, 8}. The maximum is 29 and the minimum is 1. The difference is `29 - 1 = 28`. This violates condition (2), since `28` is not less than `5`. Thus, this case is impossible.

Since cases `c = 12`, `c = 14`, and `c = 15` lead to contradictions, the only possibility is `c = 13`. In this unique valid case, the value of `b` is 15.
Therefore, we conclude that `b = 15`.","import Mathlib

/- 8. (10 points) The teacher bought a total of 53 pencils and distributed them among four students, $A$, $B$, $C$, and $D$. The difference between the maximum and minimum number of pencils received is less than 5. If $B$ gives all the pencils to $A$, then $A$ will have twice as many pencils as $C$. If $B$ gives all the pencils to $C$, then $C$ will have twice as many pencils as $D$. From this, we can determine that $B$ received $\qquad$ pencils. -/
theorem algebra_117970 (a b c d : ℕ) (h₀ : a + b + c + d = 53) (h₁ : max (max a b) (max c d) - min (min a b) (min c d) < 5)
    (h₂ : a + b = 2 * c) (h₃ : b + c = 2 * d) :
    b = 15 := by","import Mathlib

theorem algebra_117970 (a b c d : ℕ) (h₀ : a + b + c + d = 53) (h₁ : max (max a b) (max c d) - min (min a b) (min c d) < 5)
    (h₂ : a + b = 2 * c) (h₃ : b + c = 2 * d) :
    b = 15 := by
  have eq1 : d = 53 - 3 * c := by
    omega
  have eq2 : b = 106 - 7 * c := by
    omega
  have eq3 : a = 9 * c - 106 := by
    omega
  have : c = 12 ∨ c = 13 ∨ c = 14 ∨ c = 15 := by
    omega
  rcases this with (h | h | h | h)
  · -- c = 12
    rw [h] at eq2 eq1 eq3
    simp [eq3, eq2, h, eq1] at h₁ h₀ h₂ h₃
    all_goals
      norm_num [min_eq_left, min_eq_right, max_eq_left, max_eq_right] at h₁
      <;> try { all_goals omega }
  · -- c = 13
    rw [h] at eq2 eq1 eq3
    simp [eq3, eq2, h, eq1] at h₁ h₀ h₂ h₃
    all_goals
      omega
  · -- c = 14
    rw [h] at eq2 eq1 eq3
    simp [eq3, eq2, h, eq1] at h₁ h₀ h₂ h₃
    all_goals
      norm_num [min_eq_left, min_eq_right, max_eq_left, max_eq_right] at h₁
      <;> try { all_goals omega }
  · -- c = 15
    rw [h] at eq2 eq1 eq3
    simp [eq3, eq2, h, eq1] at h₁ h₀ h₂ h₃
    all_goals
      norm_num [min_eq_left, min_eq_right, max_eq_left, max_eq_right] at h₁
      <;> try { all_goals omega }",
51540a5d-0494-50fd-b169-c17ffa650173,MCQ,no,,no,no,,"Let non-zero complex numbers $x$, $y$ satisfy ${{x}^{2}}+xy+{{y}^{2}}=0$, then the value of the algebraic expression ${{\left( \frac{x}{x+y} \right)}^{1990}}+{{\left( \frac{y}{x+y} \right)}^{1990}}$ is ( ).

A: ${{2}^{-1989}}$

B: $-1$

C: $1$

D: None of the above answers is correct",,"import Mathlib

/- Let non-zero complex numbers $x$, $y$ satisfy ${{x}^{2}}+xy+{{y}^{2}}=0$, then the value of the algebraic expression ${{\left( \frac{x}{x+y} \right)}^{1990}}+{{\left( \frac{y}{x+y} \right)}^{1990}}$ is ( ).

A: ${{2}^{-1989}}$

B: $-1$

C: $1$

D: None of the above answers is correct -/
theorem algebra_9876 {x y : ℂ} (hx : x ≠ 0) (hy : y ≠ 0)
    (h : x ^ 2 + x * y + y ^ 2 = 0) :
    ((x / (x + y)) ^ 1990 + (y / (x + y)) ^ 1990) = -1 := by",,
7d54f4a6-2c2a-55f9-8ec0-bfdc7bbd3c46,proof,no,,no,yes,"1. **Given Problem and Initial Setup:**
   We need to show that for \( -1 < x < 1 \),
   \[
   \sum_{k=0}^{6} \frac{1 - x^2}{1 - 2x \cos \left( \frac{2\pi k}{7} \right) + x^2} = \frac{7(1 + x^7)}{1 - x^7}.
   \]
   Then, we need to deduce that
   \[
   \csc^2\left( x + \frac{\pi}{7} \right) + \csc^2\left(2x + \frac{\pi}{7} \right) + \csc^2\left(3x + \frac{\pi}{7} \right) = 8.
   \]

2. **Verification of the Given Sum:**
   Let's start by verifying the given sum. Consider the polynomial \( P(x) = \prod_{k=0}^{6} (1 - 2x \cos \left( \frac{2\pi k}{7} \right) + x^2) \). This polynomial has roots at the 7th roots of unity, excluding 1. Therefore, we can write:
   \[
   P(x) = \frac{1 - x^7}{1 - x}.
   \]
   Differentiating \( P(x) \) with respect to \( x \) and evaluating at \( x = 0 \) gives us the sum of the reciprocals of the roots:
   \[
   \sum_{k=0}^{6} \frac{1}{1 - 2x \cos \left( \frac{2\pi k}{7} \right) + x^2}.
   \]
   This sum can be simplified using the properties of roots of unity and symmetry.

3. **Using the Identity:**
   We use the identity:
   \[
   \sum_{k=0}^{n-1} \frac{1}{\sin^2 \left( x + \frac{2k\pi}{n} \right)} = \frac{n^2}{\sin^2(nx)}.
   \]
   For \( n = 7 \), we have:
   \[
   \sum_{k=0}^{6} \frac{1}{\sin^2 \left( x + \frac{2k\pi}{7} \right)} = \frac{49}{\sin^2(7x)}.
   \]

4. **Simplifying the Sum:**
   To find the sum in question, we take the limit as \( x \to 0 \):
   \[
   \frac{1}{2} \lim_{x \to 0} \left( \frac{49}{\sin^2(7x)} - \frac{1}{\sin^2(x)} \right).
   \]
   Using the small-angle approximation \( \sin(x) \approx x \) for \( x \to 0 \), we get:
   \[
   \frac{1}{2} \left( \frac{49}{(7x)^2} - \frac{1}{x^2} \right) = \frac{1}{2} \left( \frac{49}{49x^2} - \frac{1}{x^2} \right) = \frac{1}{2} \left( \frac{49 - 1}{x^2} \right) = \frac{1}{2} \cdot \frac{48}{x^2} = 8.
   \]

5. **Conclusion:**
   Therefore, we have shown that:
   \[
   \csc^2 \left( x + \frac{\pi}{7} \right) + \csc^2 \left( 2x + \frac{\pi}{7} \right) + \csc^2 \left( 3x + \frac{\pi}{7} \right) = 8.
   \]
   \(\blacksquare\)

The final answer is \( \boxed{ \csc^2 \left( x + \frac{\pi}{7} \right) + \csc^2 \left( 2x + \frac{\pi}{7} \right) + \csc^2 \left( 3x + \frac{\pi}{7} \right) = 8 } \).",Let $-1 < x < 1.$ Show that \[ \sum^{6}_{k=0} \frac{1 - x^2}{1 - 2 \cdot x \cdot \cos \left( \frac{2 \cdot \pi \cdot k }{7} \right) + x^2} = \frac{7 \cdot \left( 1 + x^7 \right)}{\left( 1 - x^7 \right)}. \] Deduce that \[ \csc^2\left( x + \frac{\pi}{7} \right) + \csc^2\left(2 \cdot x + \frac{\pi}{7} \right) + \csc^2\left(3 \cdot x + \frac{\pi}{7} \right) = 8. \],,"import Mathlib

open Real Set
open scoped BigOperators

/- Let $-1 < x < 1.$ Show that \[ \sum^{6}_{k=0} \frac{1 - x^2}{1 - 2 \cdot x \cdot \cos \left( \frac{2 \cdot \pi \cdot k }{7} \right) + x^2} = \frac{7 \cdot \left( 1 + x^7 \right)}{\left( 1 - x^7 \right)}. \] Deduce that \[ \csc^2\left( x + \frac{\pi}{7} \right) + \csc^2\left(2 \cdot x + \frac{\pi}{7} \right) + \csc^2\left(3 \cdot x + \frac{\pi}{7} \right) = 8. \] -/
theorem calculus_28700 (x : ℝ) (hx : -1 < x ∧ x < 1) :
  ∑ k in Finset.range 7, (1 - x^2)/(1 - 2*x*cos (2*π*k/7) + x^2) =
  7*(1 + x^7)/(1 - x^7) ∧
  1/(sin (x + π/7))^2 + 1/(sin (2*x + π/7))^2 + 1/(sin (3*x + π/7))^2 = 8 := by",,
8a2501cc-835e-5ca4-b2f5-0384c8ee2364,math-word-problem,no,,no,yes,"Solution.

$$
\begin{aligned}
& \frac{\sin 8 \alpha + \sin 9 \alpha + \sin 10 \alpha + \sin 11 \alpha}{\cos 8 \alpha + \cos 9 \alpha + \cos 10 \alpha + \cos 11 \alpha} \cdot \frac{\cos 8 \alpha - \cos 9 \alpha - \cos 10 \alpha + \cos 11 \alpha}{\sin 8 \alpha - \sin 9 \alpha - \sin 10 \alpha + \sin 11 \alpha} = \\
& = \frac{(\sin 11 \alpha + \sin 8 \alpha) + (\sin 10 \alpha + \sin 9 \alpha)}{(\cos 11 \alpha + \cos 8 \alpha) + (\cos 10 \alpha + \cos 9 \alpha)} \times \\
& \times \frac{(\cos 11 \alpha + \cos 8 \alpha) - (\cos 10 \alpha + \cos 9 \alpha)}{(\sin 11 \alpha + \sin 8 \alpha) - (\sin 10 \alpha + \sin 9 \alpha)} = \\
& = \left[\cos x + \cos y = 2 \cos \frac{x + y}{2} \cos \frac{x - y}{2}\right. \\
& \left.\sin x + \sin y = 2 \sin \frac{x + y}{2} \cos \frac{x - y}{2}\right] =
\end{aligned}
$$

$$
\begin{aligned}
& = \frac{2 \sin \frac{19 \alpha}{2} \cos \frac{3 \alpha}{2} + 2 \sin \frac{19 \alpha}{2} \cos \frac{\alpha}{2}}{2 \cos \frac{19 \alpha}{2} \cos \frac{3 \alpha}{2} + 2 \cos \frac{19 \alpha}{2} \cos \frac{\alpha}{2}} \times \\
& \times \frac{2 \cos \frac{19 \alpha}{2} \cos \frac{3 \alpha}{2} - 2 \cos \frac{19 \alpha}{2} \cos \frac{\alpha}{2}}{2 \sin \frac{19 \alpha}{2} \cos \frac{3 \alpha}{2} - 2 \sin \frac{19 \alpha}{2} \cos \frac{\alpha}{2}} = \\
& = \frac{2 \sin \frac{19 \alpha}{2} \left( \cos \frac{3 \alpha}{2} + \cos \frac{\alpha}{2} \right)}{2 \cos \frac{19 \alpha}{2} \left( \cos \frac{3 \alpha}{2} + \cos \frac{\alpha}{2} \right)} \cdot \frac{2 \cos \frac{19 \alpha}{2} \left( \cos \frac{3 \alpha}{2} - \cos \frac{\alpha}{2} \right)}{2 \sin \frac{19 \alpha}{2} \left( \cos \frac{3 \alpha}{2} - \cos \frac{\alpha}{2} \right)} = \\
& = \frac{\sin \frac{19 \alpha}{2}}{\cos \frac{19 \alpha}{2}} \cdot \frac{\cos \frac{19 \alpha}{2}}{\sin \frac{19 \alpha}{2}} = 1
\end{aligned}
$$

Answer: 1.","3.282. $\frac{\sin 8 \alpha+\sin 9 \alpha+\sin 10 \alpha+\sin 11 \alpha}{\cos 8 \alpha+\cos 9 \alpha+\cos 10 \alpha+\cos 11 \alpha} \times$

$\times \frac{\cos 8 \alpha-\cos 9 \alpha-\cos 10 \alpha+\cos 11 \alpha}{\sin 8 \alpha-\sin 9 \alpha-\sin 10 \alpha+\sin 11 \alpha}$.",,"import Mathlib

/- 3.282. $\frac{\sin 8 \alpha+\sin 9 \alpha+\sin 10 \alpha+\sin 11 \alpha}{\cos 8 \alpha+\cos 9 \alpha+\cos 10 \alpha+\cos 11 \alpha} \times$

$\times \frac{\cos 8 \alpha-\cos 9 \alpha-\cos 10 \alpha+\cos 11 \alpha}{\sin 8 \alpha-\sin 9 \alpha-\sin 10 \alpha+\sin 11 \alpha}$. -/
theorem algebra_163122 (α : ℝ) :
    (Real.sin (8 * α) + Real.sin (9 * α) + Real.sin (10 * α) + Real.sin (11 * α)) /
    (Real.cos (8 * α) + Real.cos (9 * α) + Real.cos (10 * α) + Real.cos (11 * α)) *
    (Real.cos (8 * α) - Real.cos (9 * α) - Real.cos (10 * α) + Real.cos (11 * α)) /
    (Real.sin (8 * α) - Real.sin (9 * α) - Real.sin (10 * α) + Real.sin (11 * α)) = 1 := by",,
f86e86cd-2706-5435-8094-0029eb2f91cd,MCQ,no,,no,yes,"3.C.

From $5 x-a \leqslant 0$, we get $x \leqslant \frac{a}{5}$;
From $6 x-b>0$, we get $x>\frac{b}{6}$.
To make $A \cap B \cap \mathbf{N}=\{2,3,4\}$, it should be
$$
\left\{\begin{array}{l}
1 \leqslant \frac{b}{6} < 2, \\
4 \leqslant \frac{a}{5} < 5,
\end{array} \text { i.e., } \left\{\begin{array}{l}
6 \leqslant b<12, \\
20 \leqslant a<25 .
\end{array}\right.\right.
$$

Therefore, the number of pairs $(a, b)$ is $\mathrm{C}_{6}^{1} \mathrm{C}_{5}^{1}=30$.","3. Given the set $A=\{x \mid 5 x-a \leqslant 0\}, B=$ $\{x \mid 6 x-b>0\}, a, b \in \mathbf{N}$, and $A \cap B \cap \mathbf{N}=$ $\{2,3,4\}$. Then the number of integer pairs $(a, b)$ is ( ).
(A) 20
(B) 25
(C) 30
(D) 42",,"import Mathlib

open Set Real
open scoped BigOperators

/- 3. Given the set $A=\{x \mid 5 x-a \leqslant 0\}, B=$ $\{x \mid 6 x-b>0\}, a, b \in \mathbf{N}$, and $A \cap B \cap \mathbf{N}=$ $\{2,3,4\}$. Then the number of integer pairs $(a, b)$ is ( ).
(A) 20
(B) 25
(C) 30
(D) 42 -/
theorem inequalities_300671 :
  {(a, b) : ℕ × ℕ | a > 0 ∧ b > 0 ∧
    {x : ℕ | 5 * x - a ≤ 0} ∩ {x : ℕ | 6 * x - b > 0} =
    {2, 3, 4}}.ncard = 30 := by",,
310677b0-2c3f-5558-a581-f2e31b739edc,math-word-problem,no,,no,no,,"Given planar vectors $\overrightarrow{a},\overrightarrow{b},\overrightarrow{c}$, satisfying $\left| \overrightarrow{a} \right|=1,\left| \overrightarrow{b} \right|=2,\left| \overrightarrow{c} \right|=3$, $0<{}\lambda <{}1$. If $\overrightarrow{b}\cdot \overrightarrow{c}=0$, then the set of all values that $\left| \overrightarrow{a}-\lambda \overrightarrow{b}-\left( 1-\lambda \right)\overrightarrow{c} \right|$ cannot take is ___          ___.",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- Given planar vectors $\overrightarrow{a},\overrightarrow{b},\overrightarrow{c}$, satisfying $\left| \overrightarrow{a} \right|=1,\left| \overrightarrow{b} \right|=2,\left| \overrightarrow{c} \right|=3$, $0<{}\lambda <{}1$. If $\overrightarrow{b}\cdot \overrightarrow{c}=0$, then the set of all values that $\left| \overrightarrow{a}-\lambda \overrightarrow{b}-\left( 1-\lambda \right)\overrightarrow{c} \right|$ cannot take is ___          ___. -/
theorem algebra_11539
  (a b c : ℝ × ℝ)
  (h₀ : ‖a‖ = 1)
  (h₁ : ‖b‖ = 2)
  (h₂ : ‖c‖ = 3)
  (h₃ : 0 < lambda ∧ lambda < 1)
  (h₄ : b.1 * c.1 + b.2 * c.2 = 0) :
  ‖a - lambda * b - (1 - lambda) * c‖ ∉ Set.Iio (6 / 13 * Real.sqrt 13 - 1) ∪ Set.Ici 4 :=
",,
432f8e35-4e9f-59a1-aef3-902939d0a845,math-word-problem,no,,no,yes,"Question 30, Solution: First, according to the domain of the function, for any $x \geq-2$, we have $a x+2 a+1>0 \Rightarrow$ $a \geq 0$.

Furthermore, according to the condition, for any $\varepsilon \in \mathrm{R}^{+}$, we have $\mathrm{f}(-2+\varepsilon)=\varepsilon-\ln (\mathrm{a} \varepsilon+1) \geq 0$, hence $1 \geq$ $\lim _{\varepsilon \rightarrow 0^{+}} \frac{\ln (a \varepsilon+1)}{\varepsilon}=\lim _{\varepsilon \rightarrow 0^{+}} \frac{a}{a \varepsilon+1}=a$.

On the other hand, when $a \in[0,1]$, for any $x \geq-2$, we have $f(x)=x-\ln (a x+2 a+1)+2=(x+$ 2) $-\ln (a(x+2)+1) \geq(x+2)-a(x+2) \geq 0$.
In summary, the required $\mathrm{a} \in[0,1]$.","Question 30, Let the function $\mathrm{f}(\mathrm{x})=\mathrm{x}-\ln (\mathrm{ax}+2 \mathrm{a}+1)+2$, if for any $\mathrm{x} \geq-2$, it always holds that $\mathrm{f}(\mathrm{x}) \geq 0$, try to find the range of the real number $\mathrm{a}$.",,"import Mathlib

open Real Set
open scoped BigOperators

/- Question 30, Let the function $\mathrm{f}(\mathrm{x})=\mathrm{x}-\ln (\mathrm{ax}+2 \mathrm{a}+1)+2$, if for any $\mathrm{x} \geq-2$, it always holds that $\mathrm{f}(\mathrm{x}) \geq 0$, try to find the range of the real number $\mathrm{a}$. -/
theorem algebra_271411 {a : ℝ} (f : ℝ → ℝ)
  (h₀ : ∀ x, f x = x - log (a * x + 2 * a + 1) + 2)
  (h₁ : ∀ x ≥ -2, f x ≥ 0) :
  0 ≤ a ∧ a ≤ 1 := by",,
0cc7098f-67a9-5d69-a950-c83470b15654,MCQ,yes,yes,yes_generated,yes,"Dean scored a total of 252 points in 28 basketball games. Ruth played 10 fewer games than Dean. Her scoring average was 0.5 points per game higher than Dean's scoring average. How many points, in total, did Ruth score?
(A) 153
(B) 171
(C) 180
(D) 266
(E) 144

## Solution

If Dean scored 252 points in 28 games this implies that he averages $\frac{252}{28}$ or 9 points per game.

Ruth must then have averaged 9.5 points in each of the 18 games she played. In total she scored $9.5 \times 18$ or 171 points.

ANSWER: (B)","Dean scored a total of 252 points in 28 basketball games. Ruth played 10 fewer games than Dean. Her scoring average was 0.5 points per game higher than Dean's scoring average. How many points, in total, did Ruth score?
(A) 153
(B) 171
(C) 180
(D) 266
(E) 144","We are given natural numbers `d` and `r` satisfying the following four conditions:
1. `d = 252`
2. `r = d / 28`
3. `r - 10 = 10`
4. `(r + 10) * (r + 10) = d * (r + 10)`

Our goal is to prove that `r * (r + 10) = 171`.

First, let's determine the value of `r` from the third condition, `r - 10 = 10`. By adding 10 to both sides of this equation, we find that `r = 20`.

Next, let's determine the value of `r` using the first two conditions. From the first condition, we have `d = 252`. Substituting this into the second condition, `r = d / 28`, gives:
`r = 252 / 28`

Performing the integer division, we find:
`r = 9`

From these steps, we have derived that `r = 20` and `r = 9`. This implies that `20 = 9`, which is a contradiction. Since the given set of conditions leads to a contradiction, the conditions are inconsistent. From an inconsistent set of assumptions, any conclusion can be logically derived.

Therefore, the statement `r * (r + 10) = 171` follows from the given conditions.","import Mathlib

/- Dean scored a total of 252 points in 28 basketball games. Ruth played 10 fewer games than Dean. Her scoring average was 0.5 points per game higher than Dean's scoring average. How many points, in total, did Ruth score?
(A) 153
(B) 171
(C) 180
(D) 266
(E) 144 -/
theorem algebra_265659 (d r : ℕ) (h₀ : d = 252) (h₁ : r = d / 28) (h₂ : r - 10 = 10)
    (h₃ : (r + 10) * (r + 10) = d * (r + 10)) :
    r * (r + 10) = 171 := by","import Mathlib

theorem algebra_265659 (d r : ℕ) (h₀ : d = 252) (h₁ : r = d / 28) (h₂ : r - 10 = 10)
    (h₃ : (r + 10) * (r + 10) = d * (r + 10)) :
    r * (r + 10) = 171 := by

  have hr : r = 20 := by
    omega

  rw [hr] at h₁ 
  rw [h₀] at h₁ 
  all_goals omega",
69619da4-5fc1-53e1-8d8c-be08f1d14777,math-word-problem,no,,no,yes,"The zero constant function is a solution, but we exclude this case. By setting $x=0$, we get $f(0)=0$, and by setting $y=-1$, we get $f(-1)=-1$. By setting $x=-1$ and $y=-\frac{1}{2}$, we get $f\left(-\frac{1}{2}\right)=-\frac{1}{2}$. Finally, by setting $x=-\frac{1}{2}$ and $y=1$, we get $f(1)=1$. Then, by setting $x=1$, we obtain $f(y+1)=1+f(y)$, so $f(x(y+1))=f(x) f(y+1)$. By making a change of variable, we have that $f$ is multiplicative. The original equation then gives:

$$
f(x+x y)=f(x)+f(x) f(y)=f(x)+f(x y)
$$

By varying $y$, we get that $f$ is additive. Moreover, since $f$ is multiplicative, for $y \geqslant 0$, we have $f(y)=f(\sqrt{y})^{2} \geqslant 0$. Therefore, $f(x+y)=f(x)+f(y) \geqslant f(x)$, so $f$ is increasing and additive with $f(1)=1$, hence it is the identity (according to the study of Cauchy's equation).","Find all functions $f: \mathbb{R} \rightarrow \mathbb{R}$ satisfying:

$$
f(x(1+y))=f(x)(1+f(y))
$$",,"import Mathlib

/- Find all functions $f: \mathbb{R} \rightarrow \mathbb{R}$ satisfying:

$$
f(x(1+y))=f(x)(1+f(y))
$$ -/
theorem algebra_113312 (f : ℝ → ℝ) :
    (∀ x y, f (x * (1 + y)) = f x * (1 + f y)) ↔ ∀ x, f x = x := by",,
93fc6980-71ca-56f7-93bd-c1d272e5c926,math-word-problem,no,,no,yes,"Let the first terms and common ratios of the two sequences be $a, r$ and $b, t$ respectively. Then $a \neq b$ (because if the first terms were also the same, the two sequences would be identical, which is a contradiction). From the conditions, we know $\frac{a}{1-r}=$ 1. $\frac{b}{1-t}=1$, thus, $a=1-r, b=1-t$, hence $r \neq t$, and $|r|1$, which is also a contradiction. Therefore, $t=$ $\frac{1+\sqrt{5}}{4}$, thus, the second term of these two sequences is $t(1-t)=\frac{\sqrt{5}-1}{8}$.","3.1.16 ** Two different infinite geometric series composed of real numbers both sum to 1, and the second terms of these series are the same. The third term of one of the series is $\frac{1}{8}$. Find the second term of these series.",,"import Mathlib

/- 3.1.16 ** Two different infinite geometric series composed of real numbers both sum to 1, and the second terms of these series are the same. The third term of one of the series is $\frac{1}{8}$. Find the second term of these series. -/
theorem algebra_102248 {a b : ℝ} (ha : 0 < a) (hb : 0 < b)
    (h1 : ∑' n : ℕ, a * b ^ n = 1) (h2 : ∑' n : ℕ, b * a ^ n = 1)
    (h3 : a * b ^ 2 = 1 / 8) :
    a * b = (Real.sqrt 5 - 1) / 8 := by",,
